f_FindingID,s_StudyID,state_abbr,region_name,analysis_year,saipe_child_poverty_rate_state,saipe_median_income_state,saipe_child_poverty_rate_region,saipe_median_income_region,saipe_child_poverty_rate_ctx,saipe_median_income_ctx
63498,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63499,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63500,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63448,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63449,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63454,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63455,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63456,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63457,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63458,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63459,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63460,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63461,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63462,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63463,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63464,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63465,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63466,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63467,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63432,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63433,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63434,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63435,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63436,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63437,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63438,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63439,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63440,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63441,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63442,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63443,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63444,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63445,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63446,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63447,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63501,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63502,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63503,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63504,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63505,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63506,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63507,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63508,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63509,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63510,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63511,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63512,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63513,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63514,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63515,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63516,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63468,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63469,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63470,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63471,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63472,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63473,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63474,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63475,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63476,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63477,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63478,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63479,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63480,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63481,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63482,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63483,90361,NY,,2021,0.188,74230.0,,,0.188,74230.0
63094,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
63879,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
63884,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
63885,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
63887,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
63888,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64571,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64572,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64573,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64575,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64576,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64577,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64578,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64579,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64581,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64583,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64601,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64604,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64607,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64608,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64610,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64611,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64612,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64688,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64689,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
64690,90363,PA,,2022,0.152,71789.0,,,0.152,71789.0
63074,90254,CA,,2018,0.174,75250.0,,,0.174,75250.0
63076,90254,CA,,2018,0.174,75250.0,,,0.174,75250.0
63078,90254,CA,,2018,0.174,75250.0,,,0.174,75250.0
63118,90254,CA,,2018,0.174,75250.0,,,0.174,75250.0
63125,90254,CA,,2018,0.174,75250.0,,,0.174,75250.0
63130,90254,CA,,2018,0.174,75250.0,,,0.174,75250.0
63131,90254,CA,,2018,0.174,75250.0,,,0.174,75250.0
63132,90254,CA,,2018,0.174,75250.0,,,0.174,75250.0
63133,90254,CA,,2018,0.174,75250.0,,,0.174,75250.0
63061,90267,,,2019,,,,,,
63247,90359,,,2021,,,,,,
63248,90359,,,2021,,,,,,
63249,90359,,,2021,,,,,,
63250,90359,,,2021,,,,,,
63252,90359,,,2021,,,,,,
63253,90359,,,2021,,,,,,
63273,90359,,,2021,,,,,,
63290,90359,,,2021,,,,,,
63291,90359,,,2021,,,,,,
63293,90359,,,2021,,,,,,
63307,90359,,,2021,,,,,,
63313,90359,,,2021,,,,,,
63341,90359,,,2021,,,,,,
63344,90359,,,2021,,,,,,
63353,90359,,,2021,,,,,,
63354,90359,,,2021,,,,,,
63365,90359,,,2021,,,,,,
63367,90359,,,2021,,,,,,
63368,90359,,,2021,,,,,,
63369,90359,,,2021,,,,,,
63370,90359,,,2021,,,,,,
63373,90359,,,2021,,,,,,
63376,90359,,,2021,,,,,,
63377,90359,,,2021,,,,,,
63450,90359,,,2021,,,,,,
63452,90359,,,2021,,,,,,
63765,90350,FL,South,2021,0.184,63054.0,0.20311764705882351,63613.882352941175,0.184,63054.0
63768,90350,FL,South,2021,0.184,63054.0,0.20311764705882351,63613.882352941175,0.184,63054.0
63771,90392,FL,South,2021,0.184,63054.0,0.20311764705882351,63613.882352941175,0.184,63054.0
63773,90392,FL,South,2021,0.184,63054.0,0.20311764705882351,63613.882352941175,0.184,63054.0
63342,90349,,,2021,,,,,,
63345,90349,,,2021,,,,,,
63347,90349,,,2021,,,,,,
63348,90349,,,2021,,,,,,
63350,90349,,,2021,,,,,,
63352,90349,,,2021,,,,,,
63565,90355,FL,,2009,0.215,44755.0,,,0.215,44755.0
63566,90355,FL,,2009,0.215,44755.0,,,0.215,44755.0
63567,90355,FL,,2009,0.215,44755.0,,,0.215,44755.0
63568,90355,FL,,2009,0.215,44755.0,,,0.215,44755.0
63560,78079,,,2011,,,,,,
63561,78079,,,2011,,,,,,
63562,78079,,,2011,,,,,,
63563,78079,,,2011,,,,,,
64301,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64302,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64303,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64304,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64306,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64307,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64438,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64440,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64441,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64442,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64443,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64444,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64445,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
66927,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
63725,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
63726,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
63727,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
63728,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
63729,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
63730,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
63731,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
63732,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64291,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64292,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64293,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64295,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64296,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64297,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64298,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
64299,85526,OR,,2017,0.165,60123.0,,,0.165,60123.0
63806,90380,NC,,2019,0.193,57388.0,,,0.193,57388.0
63820,90380,NC,,2019,0.193,57388.0,,,0.193,57388.0
63821,90380,NC,,2019,0.193,57388.0,,,0.193,57388.0
63824,90380,NC,,2019,0.193,57388.0,,,0.193,57388.0
63825,90380,NC,,2019,0.193,57388.0,,,0.193,57388.0
63873,90380,NC,,2019,0.193,57388.0,,,0.193,57388.0
63874,90380,NC,,2019,0.193,57388.0,,,0.193,57388.0
63876,90380,NC,,2019,0.193,57388.0,,,0.193,57388.0
64010,90425,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
64011,90425,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
64012,90425,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
64013,90425,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
64015,90425,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
64016,90425,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
64018,90425,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
64019,90425,TX,South,2021,0.195,66959.0,0.20311764705882351,63613.882352941175,0.195,66959.0
64284,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64285,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64287,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64288,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64294,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64334,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64337,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64341,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64342,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64343,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64344,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64364,90365,TX,,2019,0.192,64044.0,,,0.192,64044.0
64115,85540,MA,,2017,0.135,77385.0,,,0.135,77385.0
64122,85540,MA,,2017,0.135,77385.0,,,0.135,77385.0
64124,85540,MA,,2017,0.135,77385.0,,,0.135,77385.0
64127,85540,MA,,2017,0.135,77385.0,,,0.135,77385.0
64456,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64462,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64463,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64464,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64466,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64467,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64468,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64469,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64470,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64471,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64472,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64473,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64474,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64475,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64476,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64477,90328,NC,,2019,0.193,57388.0,,,0.193,57388.0
64244,90317,IL,,2019,0.156,69212.0,,,0.156,69212.0
64395,90317,IL,,2019,0.156,69212.0,,,0.156,69212.0
64396,90317,IL,,2019,0.156,69212.0,,,0.156,69212.0
64397,90317,IL,,2019,0.156,69212.0,,,0.156,69212.0
64403,90317,IL,,2019,0.156,69212.0,,,0.156,69212.0
64404,90317,IL,,2019,0.156,69212.0,,,0.156,69212.0
64745,90317,IL,,2019,0.156,69212.0,,,0.156,69212.0
64465,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64490,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64492,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64494,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64495,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64496,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64499,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64500,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64501,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64502,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64503,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64504,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64505,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64506,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64507,90128,WI,,2021,0.136,67150.0,,,0.136,67150.0
64491,90389,NY,,2019,0.182,72038.0,,,0.182,72038.0
64493,90389,NY,,2019,0.182,72038.0,,,0.182,72038.0
64488,90403,NY,,2019,0.182,72038.0,,,0.182,72038.0
64489,90403,NY,,2019,0.182,72038.0,,,0.182,72038.0
65202,90261,,,2017,,,,,,
65213,90261,,,2017,,,,,,
65214,90261,,,2017,,,,,,
65215,90261,,,2017,,,,,,
65228,90261,,,2017,,,,,,
65230,90261,,,2017,,,,,,
65232,90261,,,2017,,,,,,
65234,90261,,,2017,,,,,,
64667,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64668,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64669,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64670,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64671,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64672,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64673,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64674,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64677,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64678,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64679,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64680,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64681,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64683,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64731,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64732,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64733,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64735,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64737,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64740,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64684,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64685,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64686,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64687,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64716,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64719,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64720,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64721,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64722,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64724,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64725,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64726,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64727,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64728,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64729,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64730,90356,IN,,2021,0.157,62723.0,,,0.157,62723.0
64806,90390,LA,,2021,0.2689999999999999,52090.0,,,0.2689999999999999,52090.0
64999,90390,LA,,2021,0.2689999999999999,52090.0,,,0.2689999999999999,52090.0
65000,90390,LA,,2021,0.2689999999999999,52090.0,,,0.2689999999999999,52090.0
65005,90289,LA,South,2021,0.2689999999999999,52090.0,0.20311764705882351,63613.882352941175,0.2689999999999999,52090.0
65006,90289,LA,South,2021,0.2689999999999999,52090.0,0.20311764705882351,63613.882352941175,0.2689999999999999,52090.0
65012,90289,LA,South,2021,0.2689999999999999,52090.0,0.20311764705882351,63613.882352941175,0.2689999999999999,52090.0
65013,90289,LA,South,2021,0.2689999999999999,52090.0,0.20311764705882351,63613.882352941175,0.2689999999999999,52090.0
65015,90289,LA,South,2021,0.2689999999999999,52090.0,0.20311764705882351,63613.882352941175,0.2689999999999999,52090.0
65016,90289,LA,South,2021,0.2689999999999999,52090.0,0.20311764705882351,63613.882352941175,0.2689999999999999,52090.0
65017,90289,LA,South,2021,0.2689999999999999,52090.0,0.20311764705882351,63613.882352941175,0.2689999999999999,52090.0
84094,90289,LA,South,2021,0.2689999999999999,52090.0,0.20311764705882351,63613.882352941175,0.2689999999999999,52090.0
67251,90432,VA,South,2016,0.143,68127.0,0.2263529411764706,53505.05882352941,0.143,68127.0
64748,90018,TX,South,2019,0.192,64044.0,0.19835294117647057,60707.882352941175,0.192,64044.0
64749,90018,TX,South,2019,0.192,64044.0,0.19835294117647057,60707.882352941175,0.192,64044.0
64759,90018,TX,South,2019,0.192,64044.0,0.19835294117647057,60707.882352941175,0.192,64044.0
64760,90018,TX,South,2019,0.192,64044.0,0.19835294117647057,60707.882352941175,0.192,64044.0
64761,90018,TX,South,2019,0.192,64044.0,0.19835294117647057,60707.882352941175,0.192,64044.0
64762,90018,TX,South,2019,0.192,64044.0,0.19835294117647057,60707.882352941175,0.192,64044.0
64763,90018,TX,South,2019,0.192,64044.0,0.19835294117647057,60707.882352941175,0.192,64044.0
64764,90018,TX,South,2019,0.192,64044.0,0.19835294117647057,60707.882352941175,0.192,64044.0
64901,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64907,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64912,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64914,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64915,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64917,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64954,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64960,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64966,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64967,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64969,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
64970,90348,OH,Midwest,2021,0.182,62286.0,0.1435,66542.75,0.182,62286.0
68750,90484,,,2020,,,,,,
73054,90484,,,2020,,,,,,
73058,90484,,,2020,,,,,,
73059,90484,,,2020,,,,,,
67539,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
67540,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
68270,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
68271,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
68272,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
68273,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
68274,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
68275,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
68276,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
68277,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
68278,90502,,Northeast,2022,,,0.12855555555555553,82886.22222222222,0.12855555555555553,82886.22222222222
67160,89367,,Midwest,2019,,,0.1435,63006.416666666664,0.1435,63006.416666666664
67161,89367,,Midwest,2019,,,0.1435,63006.416666666664,0.1435,63006.416666666664
66807,89429,MI,,2016,0.207,52436.0,,,0.207,52436.0
65681,90512,,,2021,,,,,,
65684,90512,,,2021,,,,,,
65686,90512,,,2021,,,,,,
65689,90513,,,2021,,,,,,
65691,90513,,,2021,,,,,,
65693,90513,,,2021,,,,,,
66809,90427,NC,South,2016,0.217,50595.0,0.2263529411764706,53505.05882352941,0.217,50595.0
67111,90427,NC,South,2016,0.217,50595.0,0.2263529411764706,53505.05882352941,0.217,50595.0
67680,90522,,,2019,,,,,,
68439,90522,,,2019,,,,,,
68448,90522,,,2019,,,,,,
68452,90522,,,2019,,,,,,
68459,90522,,,2019,,,,,,
68462,90522,,,2019,,,,,,
68469,90522,,,2019,,,,,,
68475,90522,,,2019,,,,,,
68476,90522,,,2019,,,,,,
68477,90522,,,2019,,,,,,
68500,90522,,,2019,,,,,,
68501,90522,,,2019,,,,,,
68502,90522,,,2019,,,,,,
68503,90522,,,2019,,,,,,
68504,90522,,,2019,,,,,,
68505,90522,,,2019,,,,,,
68523,90522,,,2019,,,,,,
68524,90522,,,2019,,,,,,
68546,90522,,,2019,,,,,,
68547,90522,,,2019,,,,,,
68878,90522,,,2019,,,,,,
68879,90522,,,2019,,,,,,
68880,90522,,,2019,,,,,,
68881,90522,,,2019,,,,,,
68882,90522,,,2019,,,,,,
68883,90522,,,2019,,,,,,
67385,84082,CA,,2015,0.212,64483.0,,,0.212,64483.0
67856,84082,CA,,2015,0.212,64483.0,,,0.212,64483.0
68312,84082,CA,,2015,0.212,64483.0,,,0.212,64483.0
68734,84082,CA,,2015,0.212,64483.0,,,0.212,64483.0
68735,84082,CA,,2015,0.212,64483.0,,,0.212,64483.0
68736,84082,CA,,2015,0.212,64483.0,,,0.212,64483.0
68737,84082,CA,,2015,0.212,64483.0,,,0.212,64483.0
68738,84082,CA,,2015,0.212,64483.0,,,0.212,64483.0
67693,90482,,,2019,,,,,,
67551,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67847,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67848,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67849,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67850,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67851,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67855,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67864,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67865,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67866,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67867,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
67869,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
68193,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
68194,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
68195,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
68726,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
68727,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
68728,90167,CA,,2019,0.156,80423.0,,,0.156,80423.0
68715,90575,GA,South,2021,0.205,66507.0,0.20311764705882351,63613.882352941175,0.205,66507.0
68716,90575,GA,South,2021,0.205,66507.0,0.20311764705882351,63613.882352941175,0.205,66507.0
68759,90575,GA,South,2021,0.205,66507.0,0.20311764705882351,63613.882352941175,0.205,66507.0
